username, created_at, lng, lat, text
glitman25, Tue Apr 21 14:59:49 +0000 2020, -77.079619, 39.090427, @b20 raises the importance of systemic approaches to sustainability and resilience. https://t.co/PRLnRR1SLD
ShuttlesWorth15, Tue Apr 21 14:59:49 +0000 2020, -74.070169, 40.944571, @__PauPau11__ https://t.co/dMqDZRx4Sf
asromero92, Tue Apr 21 14:59:49 +0000 2020, -99.750556, 32.415051, Yeah...do it
frankdallas52, Tue Apr 21 14:59:49 +0000 2020, -73.723025, 45.557830, @fcrisp5 At least we have the draft coming up 🤣🤷‍♂️
Yonnieee_, Tue Apr 21 14:59:49 +0000 2020, -90.178629, 30.001244, @_EmJayOh Same
the_etheropian, Tue Apr 21 14:59:49 +0000 2020, -87.732013, 41.833585, @ypsiIanti @GRLALIGA https://t.co/7Vc0BFOe5G
Robert_Pasque, Tue Apr 21 14:59:49 +0000 2020, -82.916217, 42.672327, @bellbri25 @DontRanch What K/J Pop type groups do you like?   I will check them out.  🤘🏻❤️👍🏻☺️🤗
BHSsings, Tue Apr 21 14:59:50 +0000 2020, -80.926628, 33.631140, hollaaaaaaaaa- beat me to it. 4️⃣🥳
MrsCarlino, Tue Apr 21 14:59:49 +0000 2020, -86.142922, 39.779562, 📣📣📣📣
Asap_jeff15, Tue Apr 21 14:59:50 +0000 2020, -87.622906, 41.427047, This is never a problem
TheMadonDaDa_, Tue Apr 21 14:59:50 +0000 2020, -79.980689, 40.431389, Eating in the bathroom. 😷🤢
WarriorMomMary, Tue Apr 21 14:59:50 +0000 2020, -98.716992, 35.309047, @COweatherman @KOCOdamonlane @RickMitchellWX I miss Severe Weather Workshops.
lenaturalway, Tue Apr 21 14:59:50 +0000 2020, -89.266508, 39.739300, I need Marsha battling somebody too! As well as Toni!!!!
IndiadaShae, Tue Apr 21 14:59:50 +0000 2020, -76.785957, 38.887889, quarantine really showed who’s naturally pretty ..
tarheeltrek, Tue Apr 21 14:59:50 +0000 2020, -78.895441, 35.990983, An old friend found this nugget of ancient history. I have no memory of writing this, but apparently I was quite th… https://t.co/pa4Uofgn5L
CBS6_Emily, Tue Apr 21 14:59:50 +0000 2020, -73.741192, 42.857934, .@NYGovCuomo confirms 481 people died in the last 24 hours, 29 nursing homes
JamalBloodhound, Tue Apr 21 14:59:50 +0000 2020, -73.130263, 41.416767, @page88 Very keen insight. You are worth every penny, provided you’re paid in pennies.
estefanieTMC, Tue Apr 21 14:59:50 +0000 2020, -100.076888, 31.168893, No I don’t, I’m just bored rn 😂
callmechelss, Tue Apr 21 14:59:50 +0000 2020, -90.011008, 29.982601, @_itsBlairee Thank you!!
ndlauren, Tue Apr 21 14:59:50 +0000 2020, -84.515786, 33.846765, @amykant True! Restaurant dollars exchanged for cheaper grocery dollars for sure. Today I was out of paper towels,… https://t.co/aWSWmKBPBr
MinichielloMs, Tue Apr 21 14:59:50 +0000 2020, -79.272570, 43.629311, @AllenCrew @middle_math @ONTSpecialNeeds @bsyngap @SyngapRF @CentralPSGuelph Hi Oliver,My favourite province so fa… https://t.co/VeeM2ulLgK
smalls_md, Tue Apr 21 14:59:50 +0000 2020, -96.734900, 33.061243, Shell Gas w/ the free vacuum is clutch
nellstra, Tue Apr 21 14:59:50 +0000 2020, -87.732013, 41.833585, @yo_herran Good point
i_razieh, Tue Apr 21 14:59:50 +0000 2020, -117.802135, 33.733784, آهنگ برگزیده روز “غمت نباشه” مهراد جم🎶
aka_anp, Tue Apr 21 14:59:50 +0000 2020, -73.866900, 40.850000, #AtTheDriveIn #RelationshipOfCommand #Emo #Alternative #Punk #RockNRoll @ Bronx, New York https://t.co/tccajeVXT9
shalomxluna, Tue Apr 21 14:59:50 +0000 2020, -87.680622, 41.653878, @ADAMRAYOKAY Happy birthday 🥵❤️
bdmmetal, Tue Apr 21 14:59:50 +0000 2020, -73.948775, 40.655138, @WesHauch Thanks Wes you're the best ❤️
jfull1914, Tue Apr 21 14:59:50 +0000 2020, -118.411907, 34.020789, @HoneyBadger10 She was doing some mask wearing stuff last i heard. I didn’t see it for myself though
UnicornTravie, Tue Apr 21 14:59:51 +0000 2020, -83.173867, 32.678207, @aalexistrainor @g10lopez_ @Manal_nala @Normanilite7 Agreed!
KSadyLady, Tue Apr 21 14:59:51 +0000 2020, -95.446486, 29.838495, @TheDiseasedDems @JacbsJon @CharismaMolotov @Pappiness @realDonaldTrump @nytimes https://t.co/ChQKBSheBw
HLawMediation, Tue Apr 21 14:59:51 +0000 2020, -73.781107, 41.140715, Best video today. In his own words. We know this since no one could be as ill equipped at public speaking.
j02boland, Tue Apr 21 14:59:51 +0000 2020, -80.846785, 35.209059, @craftsman Direct message on twitter, emailed the company and called still no customer service to help with the faulty equipment.
ladieprince2Gma, Tue Apr 21 14:59:51 +0000 2020, -81.367773, 28.501678, @Paula_White AMEN;I receive...Thank you...
JSBahorik, Tue Apr 21 14:59:51 +0000 2020, -85.978600, 35.830522, Reading through the books of Samuel and Kings, you can’t help but appreciate the amount of patience God had for the… https://t.co/FRlJo3pEFV
jonjayh, Tue Apr 21 14:59:51 +0000 2020, -118.156711, 33.809172, @ewong @RyanNewYork As if his white nationalist base was going to support Biden.
LordTavon, Tue Apr 21 14:59:51 +0000 2020, -76.880139, 38.967244, Like we don’t even have to offer our full personalities and services if we just do the basic shit folks aren’t doin… https://t.co/QzaK7O9mAg
peoplefromvenus, Tue Apr 21 14:59:51 +0000 2020, -122.311389, 41.314444, I Am • I Am • I Am • 🤍 ••••••••••••••••••••••••••#mtshasta #mountshasta #starseed #starseeds #blackbutte… https://t.co/kHSoWvDpiL
KoreyCreary, Tue Apr 21 14:59:51 +0000 2020, -84.266174, 30.476216, Hope the Alumni got they dice 🎲
TrainwreckSprts, Tue Apr 21 14:59:51 +0000 2020, -78.853563, 42.896230, #BuffaloBracket SECOND ROUND: (2) Bills Home Opener vs (10) Sahlen Field
ramacvr, Tue Apr 21 14:59:51 +0000 2020, -91.090800, 30.459100, @bobpi31415 @maggieNYT Federal workers , as far as I can tell, aren’t the ones who got laid off.
MayDayAJ, Tue Apr 21 14:59:51 +0000 2020, -95.446486, 29.838495, @portiaNOfaux It’s vice versa
ok__sing, Tue Apr 21 14:59:51 +0000 2020, -77.493170, 37.529883, baby face soo fine 😍
Taranittupp, Tue Apr 21 14:59:51 +0000 2020, -97.116784, 32.573549, @LubbyMann You might be an individual who doesn’t hate Chinese people, just the regime, but not everyone is like th… https://t.co/hm87GbRRUn
blaze1108, Tue Apr 21 14:59:51 +0000 2020, -72.667811, 41.549405, Every side is your good side 😻
ThePoshSessions, Tue Apr 21 14:59:51 +0000 2020, -81.547332, 28.480712, Nah he God sent
noCHEESEplz1, Tue Apr 21 14:59:52 +0000 2020, -81.419390, 28.468787, Can’t go out to eat , gone do a hibachi night 😎🤤
tmj_bna_health, Tue Apr 21 14:59:52 +0000 2020, -86.802420, 36.139361, Interested in a job in #Nashville, TN? This could be a great fit. Click the link in our bio to apply: Registered Nu… https://t.co/qiBOJqzmyb
atxcurmudgeon, Tue Apr 21 14:59:52 +0000 2020, -97.754724, 30.323346, @AmericasTeam_21 Put @88DrewPearson in the hall of fame.
