username, created_at, lng, lat, text
babbydiabla, Tue Apr 21 14:32:07 +0000 2020, -119.025163, 35.346902, Know that I’m up I want pancakes
DamienNova1, Tue Apr 21 14:32:07 +0000 2020, -81.705467, 41.495940, @Sorrydoiknowyou @ClassiqueVybez Psn is CRAWLING today. Im back on my Xbox. But we're connected on psn tho right?
MarcLobliner, Tue Apr 21 14:32:07 +0000 2020, -86.851177, 35.935017, Is waterboarding too far?
DezEwellMedia, Tue Apr 21 14:32:07 +0000 2020, -72.787274, 41.679872, @opkicksnlaces @1_jhick Honestly, I think the overturned TD and the overturned 1st down just took the air out of the whole team.
righteousbean, Tue Apr 21 14:32:07 +0000 2020, -79.272570, 43.629311, @chrystalcuck I will ask :)
bandrunner1994, Tue Apr 21 14:32:07 +0000 2020, -86.244729, 32.364145, I never let the fuckery get to me because these niggas not worth my energy 🏆 https://t.co/YxYwtiB9RT
Top_6ix, Tue Apr 21 14:32:07 +0000 2020, -79.272570, 43.629311, 👏🏾👏🏾👏🏾👏🏾👏🏾
tnkarts, Tue Apr 21 14:32:07 +0000 2020, -97.169600, 26.111900, Just a hanging around. From 2013 at South Padre Island. #Noborderlens #tnkarts #documentaryphotographer… https://t.co/cmjn75FHFn
Kaseem_17, Tue Apr 21 14:32:07 +0000 2020, -84.433106, 33.767195, Go follow my gaming account @RyusGaming  y’all!
DiccGangsta, Tue Apr 21 14:32:07 +0000 2020, -95.913642, 36.109392, I'll assist you
JonAndreasen, Tue Apr 21 14:32:07 +0000 2020, -85.500712, 42.913149, Stabull Jenius Idear, Bigly! https://t.co/uoBoyjW1Pf
neptune_crew, Tue Apr 21 14:32:07 +0000 2020, -78.849400, 42.904700, Wood beside the River...Photography by: @neptune_crew.#niagarafalls #niagarafallscanada #niagarafallsny… https://t.co/ksZspj20Hm
PuggWantToWugg, Tue Apr 21 14:32:08 +0000 2020, -87.732013, 41.833585, Sorry to interrupt my angry tweets about dumb people but I just wanted you let you know that my villagers don’t cal… https://t.co/v7vwOD4CBT
andrewmhickey, Tue Apr 21 14:32:08 +0000 2020, -74.419331, 40.429227, 🤷🏻‍♂️ Can it double as a going away party for de Blaise?
JordanThaaGreat, Tue Apr 21 14:32:08 +0000 2020, -73.831187, 40.670879, @ali_hussle Who?!
ms_doubleu, Tue Apr 21 14:32:08 +0000 2020, -82.746851, 28.085864, Everyone debuting new Unis @Eagles Feed me Kelly Green
CasualPintVB, Tue Apr 21 14:32:08 +0000 2020, -76.088556, 36.775597, 2nd Anniversary Growler Special, pricing good through April 27th 2020. Stop by today for a to-go fill or call 757-6… https://t.co/lpjZpDkpke
marlajan, Tue Apr 21 14:32:08 +0000 2020, -75.116800, 39.941520, Five years. Half a decade.This was the morning of the second stage of my double mastectomy, getting the tissue ex… https://t.co/u1s8i2yrbG
EaiteTheRat, Tue Apr 21 14:32:08 +0000 2020, -122.791854, 45.424871, @SEGAHARDlight @sonicstadium Silver!  He's lvl 7 and he'll always be my favorite hedgie.  :)
